location_id,kind,bank_id,district_id,display_name,lat,lon,area_type,source,activity_index,is_24hr,cash_dispensing,notes
LOC-02725,BRANCH,BNK-007,MH-MCT,Allahabad Bank – Mumbai City,18.931241,72.835429,urban,osm,0.64,false,true,legacy OSM tag (merged into Indian Bank)
LOC-02726,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.931086,72.834342,semi_urban,osm,0.67,false,true,
LOC-02727,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.931045,72.834678,semi_urban,osm,0.61,false,true,
LOC-02728,BRANCH,BNK-011,MH-MCT,Bank Of Maharashtra – Mumbai City,18.930559,72.834152,urban,osm,0.71,false,true,
LOC-02729,BRANCH,BNK-004,MH-MCT,Canara Bank – Mumbai City,18.929053,72.833785,urban,osm,0.77,false,true,
LOC-02730,BRANCH,BNK-005,MH-MCT,Corporation Bank – Mumbai City,18.928934,72.833805,urban,osm,0.73,false,true,legacy OSM tag (merged into Union Bank of India)
LOC-02731,BRANCH,BNK-015,MH-MCT,Lakshmi Vilas Bank – Mumbai,18.928540,72.833787,urban,osm,0.63,false,true,
LOC-02732,BRANCH,BNK-020,MH-MCT,Federal Bank – Mumbai City,18.932360,72.832983,urban,osm,0.58,false,true,
LOC-02733,BRANCH,BNK-020,MH-MCT,Federal Bank – Mumbai City,18.932358,72.832900,semi_urban,osm,0.46,false,true,
LOC-02734,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.932867,72.832778,urban,osm,0.8,false,true,
LOC-02735,BRANCH,BNK-002,MH-MCT,Punjab National Bank – Mumbai City,18.932357,72.833944,semi_urban,osm,0.67,false,true,
LOC-02736,BRANCH,BNK-005,MH-MCT,Abn Amro – Mumbai City,18.932329,72.833663,urban,osm,0.65,false,true,
LOC-02737,BRANCH,BNK-015,MH-MCT,Hsbc – Mumbai,18.932313,72.833430,urban,osm,0.69,false,true,
LOC-02738,BRANCH,BNK-009,MH-MCT,Indian Overseas Bank – Mumbai City,18.932311,72.834210,urban,osm,0.67,false,true,
LOC-02739,BRANCH,BNK-003,MH-MCT,Bank Of Baroda – Mumbai City,18.932596,72.834583,semi_urban,osm,0.68,false,true,
LOC-02740,BRANCH,BNK-003,MH-MCT,Bank Of Baroda – Mumbai City,18.932971,72.835037,urban,osm,0.73,false,true,
LOC-02741,BRANCH,BNK-001,MH-MCT,Bank National De Paris – Mumbai City,18.933480,72.835429,urban,osm,0.61,false,true,
LOC-02742,BRANCH,BNK-004,MH-MCT,Canara Bank – Mumbai City,18.933229,72.835101,urban,osm,0.86,false,true,
LOC-02743,BRANCH,BNK-010,MH-MCT,Bank Of Tokyo – Mumbai City,18.933737,72.834846,urban,osm,0.67,false,true,
LOC-02744,BRANCH,BNK-002,MH-MCT,Punjab National Bank – Mumbai City,18.934132,72.835682,semi_urban,osm,0.68,false,true,
LOC-02745,BRANCH,BNK-006,MH-MCT,Bank Branch – Mumbai City,18.934827,72.835678,urban,osm,0.68,false,true,
LOC-02746,BRANCH,BNK-013,MH-MCT,Zorastrian Bank – Mumbai City,18.934759,72.835694,semi_urban,osm,0.51,false,true,
LOC-02747,BRANCH,BNK-023,MH-MCT,Idbi Bank – Mumbai City,18.934100,72.833916,urban,osm,0.72,false,true,
LOC-02748,ATM,BNK-014,MH-MCT,ATM – Mumbai City,18.934327,72.834002,urban,osm,0.64,true,true,
LOC-02749,BRANCH,BNK-003,MH-MCT,Bank Of Baroda – Mumbai City,18.934321,72.834025,urban,osm,0.84,false,true,
LOC-02750,ATM,BNK-013,MH-MCT,ATM – Mumbai City,18.934507,72.833438,urban,osm,0.66,true,true,
LOC-02751,BRANCH,BNK-016,MH-MCT,Bank Of Rajasthan – Mumbai City,18.933678,72.832844,urban,osm,0.72,false,true,
LOC-02752,BRANCH,BNK-014,MH-MCT,Icici Bank – Mumbai City,18.935809,72.833416,urban,osm,0.8,false,true,
LOC-02753,ATM,BNK-048,MH-MCT,ATM – Mumbai City,18.936218,72.833931,urban,osm,0.72,true,true,
LOC-02754,ATM,BNK-001,MH-MCT,ATM – Mumbai City,18.936053,72.833996,urban,osm,0.68,true,true,
LOC-02755,BRANCH,BNK-002,MH-MCT,Deutsche Bank – Mumbai City,18.936559,72.833753,urban,osm,0.67,false,true,
LOC-02756,BRANCH,BNK-001,MH-MCT,Deutsche Bank – Mumbai City,18.938328,72.832712,semi_urban,osm,0.43,false,true,
LOC-02757,BRANCH,BNK-003,MH-MCT,Vijaya Bank – Mumbai City,18.937720,72.833156,urban,osm,0.87,false,true,legacy OSM tag (merged into Bank of Baroda)
LOC-02758,ATM,BNK-019,MH-MCT,ATM – Mumbai City,18.936202,72.837296,urban,osm,0.64,true,true,
LOC-02759,ATM,BNK-013,MH-MCT,ATM – Mumbai City,18.936212,72.837583,urban,osm,0.67,true,true,
LOC-02760,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.938649,72.838226,urban,osm,0.73,false,true,
LOC-02761,ATM,BNK-047,MH-MCT,ATM – Mumbai City,18.948233,72.835561,urban,osm,0.6,true,true,
LOC-02762,BRANCH,BNK-013,MH-MCT,Hdfc Bank – Mumbai City,18.968464,72.841125,urban,osm,0.86,false,true,
LOC-02763,BRANCH,BNK-015,MH-MCT,Axis Bank – Mumbai City,18.968485,72.841771,urban,osm,0.78,false,true,
LOC-02764,BRANCH,BNK-002,MH-MCT,Bank Branch – Mumbai City,18.961823,72.837331,urban,osm,0.67,false,true,
LOC-02765,ATM,BNK-001,MH-MCT,ATM – Mumbai City,18.964674,72.832520,urban,osm,0.59,true,true,
LOC-02766,BRANCH,BNK-004,MH-MCT,Canara Bank – Mumbai,18.966972,72.832898,urban,osm,0.84,false,true,
LOC-02767,BRANCH,BNK-006,MH-MCT,Bank Of India – Mumbai,18.966501,72.833172,urban,osm,0.65,false,true,
LOC-02768,ATM,BNK-015,MH-MCT,ATM – Mumbai City,18.968563,72.821819,urban,osm,0.66,true,true,
LOC-02769,BRANCH,BNK-006,MH-MCT,Bank Of India – Mumbai City,18.965411,72.819055,urban,osm,0.66,false,true,
LOC-02770,BRANCH,BNK-023,MH-MCT,Bank Branch – Mumbai City,18.965539,72.819425,urban,osm,0.64,false,true,
LOC-02771,BRANCH,BNK-003,MH-MCT,Bank Of Baroda – Mumbai City,18.957899,72.822700,semi_urban,osm,0.58,false,true,
LOC-02772,ATM,BNK-002,MH-MCT,ATM – Mumbai City,18.960846,72.832209,urban,osm,0.7,true,true,
LOC-02773,BRANCH,BNK-005,MH-MCT,Badhoda Bank – mumbai,18.956340,72.830277,urban,osm,0.59,false,true,
LOC-02774,BRANCH,BNK-001,MH-MCT,State Bank Of India – mumbai,18.953081,72.825735,urban,osm,0.83,false,true,
LOC-02775,ATM,BNK-001,MH-MCT,ATM – Mumbai City,18.951244,72.828150,urban,osm,0.68,true,true,
LOC-02776,ATM,BNK-048,MH-MCT,ATM – Mumbai City,18.950640,72.828762,semi_urban,osm,0.44,true,true,
LOC-02777,BRANCH,BNK-005,MH-MCT,Corporation Bank – Mumbai City,18.943797,72.831823,urban,osm,0.87,false,true,legacy OSM tag (merged into Union Bank of India)
LOC-02778,BRANCH,BNK-003,MH-MCT,Bank Branch – Mumbai City,18.955241,72.820954,urban,osm,0.59,false,true,
LOC-02779,ATM,BNK-010,MH-MCT,ATM – Mumbai City,18.955144,72.820906,urban,osm,0.65,true,true,
LOC-02780,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.955791,72.815850,semi_urban,osm,0.58,false,true,
LOC-02781,BRANCH,BNK-020,MH-MCT,Federal Bank – Mumbai City,18.955483,72.816271,urban,osm,0.59,false,true,
LOC-02782,BRANCH,BNK-016,MH-MCT,Kotak Mahindra Bank – Mumbai City,18.955093,72.816398,urban,osm,0.58,false,true,
LOC-02783,BRANCH,BNK-022,MH-MCT,Bandhan Bank – Mumbai City,18.953806,72.816653,urban,osm,0.7,false,true,
LOC-02784,BRANCH,BNK-001,MH-MCT,Shanti Sadan – Mumbai City,18.960185,72.809761,urban,osm,0.6,false,true,
LOC-02785,BRANCH,BNK-006,MH-MCT,Central Bank Of India – Mumbai City,18.958419,72.809581,urban,osm,0.7,false,true,
LOC-02786,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.957454,72.810172,urban,osm,0.8,false,true,
LOC-02787,BRANCH,BNK-014,MH-MCT,Icici Bank – Mumbai City,18.957881,72.816676,urban,osm,0.76,false,true,
LOC-02788,BRANCH,BNK-021,MH-MCT,North Kanara Bank – Mumbai City,18.958197,72.817284,urban,osm,0.64,false,true,
LOC-02789,ATM,BNK-017,MH-MCT,Yes Bank – Mumbai City,18.958723,72.816997,urban,osm,0.73,true,true,
LOC-02790,BRANCH,BNK-014,MH-MCT,Icici Bank – Mumbai City,18.958789,72.817023,urban,osm,0.77,false,true,
LOC-02791,BRANCH,BNK-016,MH-MCT,Kotak Mahindra Bank – Mumbai City,18.959466,72.817329,semi_urban,osm,0.51,false,true,
LOC-02792,BRANCH,BNK-023,MH-MCT,Idbi Bank – Mumbai City,18.960662,72.813632,urban,osm,0.7,false,true,
LOC-02793,BRANCH,BNK-054,MH-MCT,Svc Co-Operative Bank (Shamrao Vithal Co-Operative Bank) – Mumbai City,18.966681,72.816580,urban,osm,0.69,false,true,
LOC-02794,ATM,BNK-015,MH-MCT,Axis Bank – Mumbai City,18.969269,72.814908,urban,osm,0.77,true,true,
LOC-02795,BRANCH,BNK-014,MH-MCT,Icici Bank – Mumbai City,18.966515,72.803690,urban,osm,0.74,false,true,
LOC-02796,BRANCH,BNK-003,MH-MCT,Dena Bank – Mumbai,18.960162,72.801142,urban,osm,0.83,false,true,legacy OSM tag (merged into Bank of Baroda)
LOC-02797,ATM,BNK-003,MH-MCT,Dena Bank Atm – Mumbai City,18.959902,72.801107,urban,osm,0.79,true,true,legacy OSM tag (merged into Bank of Baroda)
LOC-02798,ATM,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.954739,72.798210,semi_urban,osm,0.58,true,true,
LOC-02799,ATM,BNK-013,MH-MCT,Hdfc Bank – Mumbai City,18.954779,72.798253,urban,osm,0.86,true,true,
LOC-02800,BRANCH,BNK-006,MH-MCT,Bank Of India – Mumbai City,18.954511,72.798012,urban,osm,0.69,false,true,
LOC-02801,BRANCH,BNK-015,MH-MCT,Axis Bank – Mumbai City,18.974046,72.809032,urban,osm,0.8,false,true,
LOC-02802,BRANCH,BNK-004,MH-MCT,Syndicate Bank – Mumbai City,18.973865,72.809046,urban,osm,0.75,false,true,legacy OSM tag (merged into Canara Bank)
LOC-02803,BRANCH,BNK-016,MH-MCT,Kotak Mahindra Bank – Mumbai City,18.998745,72.827554,urban,osm,0.67,false,true,
LOC-02804,ATM,BNK-001,MH-MCT,State Bank Of India – Mumbai City,18.996312,72.828185,semi_urban,osm,0.64,true,true,
LOC-02805,ATM,BNK-001,MH-MCT,ATM – Mumbai City,18.995298,72.831504,urban,osm,0.69,true,true,
LOC-02806,BRANCH,BNK-016,MH-MCT,Kotak Mahindra Bank – Mumbai City,18.971748,72.822107,urban,osm,0.6,false,true,
LOC-02807,ATM,BNK-006,MH-MCT,ATM – Mumbai City,18.993653,72.848695,urban,osm,0.65,true,true,
LOC-02808,BRANCH,BNK-017,MH-MCT,Yes Bank – Mumbai City,19.009868,72.835602,urban,osm,0.72,false,true,
LOC-02809,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,19.007004,72.839216,urban,osm,0.73,false,true,
LOC-02810,BRANCH,BNK-013,MH-MCT,Bank Branch – Mumbai City,19.006993,72.839257,urban,osm,0.65,false,true,
LOC-02811,BRANCH,BNK-014,MH-MCT,Mumbai District Central Co-Operative Bank – Mumbai City,19.002950,72.847109,semi_urban,osm,0.52,false,true,
LOC-02812,BRANCH,BNK-016,MH-MCT,Kotak Mahindra Bank – Mumbai City,19.017287,72.848027,urban,osm,0.63,false,true,
LOC-02813,BRANCH,BNK-013,MH-MCT,Hdfc Bank – Mumbai City,19.017350,72.848160,urban,osm,0.76,false,true,
LOC-02814,ATM,BNK-048,MH-MCT,ATM – Mumbai City,19.017251,72.847758,urban,osm,0.65,true,true,
LOC-02815,BRANCH,BNK-039,MH-MCT,Au Small Finance Bank – Mumbai City,19.017863,72.847182,urban,osm,0.63,false,true,
LOC-02816,ATM,BNK-005,MH-MCT,ATM – Mumbai City,19.018753,72.848780,urban,osm,0.66,true,true,
LOC-02817,BRANCH,BNK-007,MH-MCT,Allahabad Bank – Mumbai City,19.021633,72.857601,urban,osm,0.69,false,true,legacy OSM tag (merged into Indian Bank)
LOC-02818,BRANCH,BNK-003,MH-MCT,Bank Of Baroda – Mumbai City,19.026764,72.856171,urban,osm,0.76,false,true,
LOC-02819,ATM,BNK-014,MH-MCT,ATM – Mumbai City,19.026814,72.856176,urban,osm,0.7,true,true,
LOC-02820,BRANCH,BNK-001,MH-KOL,Warana Bank – Kolhapur,16.865558,74.205830,semi_urban,osm,0.57,false,true,
LOC-02821,BRANCH,BNK-011,MH-KOL,Bank Of Maharashtra – Bambavade,16.871148,74.041770,semi_urban,osm,0.45,false,true,
LOC-02822,BRANCH,BNK-006,MH-SAN,"Rajarambapu Sahkari Bank, Peth – Sangli",17.058080,74.232904,rural,osm,0.18,false,true,
LOC-02823,ATM,BNK-001,MH-SAN,ATM – Sangli,17.049020,74.263355,rural,osm,0.22,true,true,
LOC-02824,BRANCH,BNK-001,MH-SAN,State Bank Of India – Sangli,17.046785,74.263805,rural,osm,0.37,false,true,
LOC-02825,ATM,BNK-007,MH-SAN,ATM – Sangli,17.050100,74.267426,semi_urban,osm,0.54,true,true,
LOC-02826,ATM,BNK-006,MH-SAN,Boi Atm – Sangli,17.047203,74.256505,rural,osm,0.29,true,true,
LOC-02827,BRANCH,BNK-005,MH-AHM,Ujjvan Small Finance Bank – Ahmednagar,19.089214,74.732979,semi_urban,osm,0.45,false,true,
LOC-02828,BRANCH,BNK-045,MH-AHM,Bank A – Ahmednagar,19.093406,74.743197,semi_urban,osm,0.5,false,true,
LOC-02829,BRANCH,BNK-001,MH-AHM,Bank B – Ahmednagar,19.096310,74.742018,rural,osm,0.31,false,true,
LOC-02830,BRANCH,BNK-005,MH-AHM,Bank 3 – Ahmednagar,19.102605,74.736370,semi_urban,osm,0.51,false,true,
LOC-02831,BRANCH,BNK-006,MH-AHM,Nagar Urban Co-Operative Bank Limited – Ahmednagar,19.113418,74.728602,rural,osm,0.2,false,true,
LOC-02832,ATM,BNK-048,MH-AHM,ATM – Ahmednagar,19.117728,74.735646,rural,osm,0.22,true,true,
LOC-02833,BRANCH,BNK-005,MH-AHM,Union Bank Of India – Ahilyanagar,19.117787,74.735587,semi_urban,osm,0.62,false,true,
LOC-02834,ATM,BNK-016,MH-AHM,ATM – Ahmednagar,19.121215,74.735021,rural,osm,0.29,true,true,
LOC-02835,BRANCH,BNK-013,MH-AHM,Hdfc Bank – Ahmednagar,19.130154,74.739180,semi_urban,osm,0.63,false,true,
LOC-02836,BRANCH,BNK-001,MH-AHM,State Bank Of India – Ahmednagar,19.130566,74.741873,rural,osm,0.4,false,true,
LOC-02837,ATM,BNK-005,MH-SIN,Union Bank Of India – Sindhudurg,15.862683,73.636146,rural,osm,0.46,true,true,
LOC-02838,BRANCH,BNK-001,MH-SIN,State Bank Of India – Sindhudurg,15.861740,73.635502,rural,osm,0.47,false,true,
LOC-02839,ATM,BNK-001,MH-SIN,State Bank Atm – Sindhudurg,15.861953,73.636083,rural,osm,0.38,true,true,
LOC-02840,ATM,BNK-006,MH-SIN,Bank Of India – Sindhudurg,15.862575,73.634142,rural,osm,0.29,true,true,
LOC-02841,BRANCH,BNK-006,MH-MCT,Bank Of India – Mumbai City,19.026483,72.856068,urban,osm,0.73,false,true,
LOC-02842,BRANCH,BNK-016,MH-MCT,Kotak Mahindra Bank – Mumbai City,19.027582,72.852878,urban,osm,0.59,false,true,
LOC-02843,BRANCH,BNK-022,MH-MCT,Bandhan Bank – Mumbai City,19.027559,72.852858,urban,osm,0.58,false,true,
LOC-02844,BRANCH,BNK-013,MH-MCT,Hdfc Bank – Mumbai City,19.027417,72.852791,urban,osm,0.86,false,true,
LOC-02845,BRANCH,BNK-014,MH-MCT,Icici Bank – Mumbai City,19.027543,72.853148,urban,osm,0.75,false,true,
LOC-02846,BRANCH,BNK-017,MH-MCT,Yes Bank – Mumbai City,19.027590,72.852998,urban,osm,0.71,false,true,
LOC-02847,ATM,BNK-001,MH-MCT,ATM – Mumbai City,19.023198,72.851577,urban,osm,0.7,true,true,
LOC-02848,BRANCH,BNK-018,MH-MCT,Idfc First Bank – Mumbai City,19.023259,72.851632,urban,osm,0.67,false,true,
LOC-02849,BRANCH,BNK-011,MH-MCT,Bank Of Maharashtra – Mumbai City,19.023228,72.851606,urban,osm,0.73,false,true,
LOC-02850,ATM,BNK-014,MH-MCT,ATM – Mumbai City,19.023290,72.851659,semi_urban,osm,0.43,true,true,
LOC-02851,ATM,BNK-013,MH-MCT,ATM – Mumbai City,19.023605,72.851862,semi_urban,osm,0.5,true,true,
LOC-02852,BRANCH,BNK-014,MH-MCT,Icici Bank – Mumbai City,19.023673,72.851911,semi_urban,osm,0.66,false,true,
LOC-02853,ATM,BNK-050,MH-MCT,ATM – Mumbai City,19.023864,72.852120,urban,osm,0.61,true,true,
LOC-02854,BRANCH,BNK-003,MH-MCT,Bank Of Baroda – Mumbai City,19.023936,72.852191,urban,osm,0.84,false,true,
LOC-02855,BRANCH,BNK-017,MH-MCT,Yes Bank – Mumbai City,19.017001,72.846808,urban,osm,0.62,false,true,
LOC-02856,ATM,BNK-003,MH-MCT,ATM – Mumbai City,19.017382,72.841027,urban,osm,0.71,true,true,
LOC-02857,ATM,BNK-004,MH-MCT,ATM – Mumbai City,19.018724,72.843246,urban,osm,0.59,true,true,
LOC-02858,ATM,BNK-001,MH-MCT,ATM – Mumbai City,19.018684,72.843217,urban,osm,0.57,true,true,
LOC-02859,ATM,BNK-007,MH-MCT,Indian Bank – Mumbai City,19.020593,72.841543,semi_urban,osm,0.43,true,true,
LOC-02860,ATM,BNK-006,MH-MCT,Bank Of India – Mumbai City,19.020700,72.836920,urban,osm,0.69,true,true,
LOC-02861,BRANCH,BNK-001,MH-MCT,Oriental Bank Of Conmerce – Mumbai,19.020862,72.837014,urban,osm,0.65,false,true,
LOC-02862,BRANCH,BNK-051,MH-MCT,Saraswat Co Op Bank – Mumbai City,19.019485,72.836920,urban,osm,0.7,false,true,
LOC-02863,BRANCH,BNK-016,MH-MCT,Kotak Mahindra Bank – Mumbai City,19.025234,72.835986,urban,osm,0.64,false,true,
LOC-02864,BRANCH,BNK-004,MH-MCT,Canara Bank – Mumbai City,19.025137,72.835903,urban,osm,0.81,false,true,
LOC-02865,BRANCH,BNK-015,MH-MCT,Axis Bank – Mumbai City,19.026044,72.836307,urban,osm,0.84,false,true,
LOC-02866,ATM,BNK-014,MH-MCT,Icici Atm – Mumbai City,19.026013,72.835873,semi_urban,osm,0.59,true,true,
LOC-02867,BRANCH,BNK-019,MH-MCT,Indusind Bank – Mumbai City,19.025114,72.835879,urban,osm,0.67,false,true,
LOC-02868,BRANCH,BNK-021,MH-MCT,Rbl Bank – Mumbai City,19.024782,72.835274,urban,osm,0.65,false,true,
LOC-02869,ATM,BNK-004,MH-MCT,Canara Bank – Mumbai City,19.017020,72.829595,urban,osm,0.83,true,true,
LOC-02870,BRANCH,BNK-051,MH-MCT,Saraswat Bank Head Office – Mumbai City,19.013467,72.829673,semi_urban,osm,0.54,false,true,
LOC-02871,ATM,BNK-016,MH-MCT,ATM – Mumbai City,19.009803,72.831296,urban,osm,0.64,true,true,
LOC-02872,BRANCH,BNK-006,MH-MCT,Rbs Office – Mumbai City,19.001095,72.827774,urban,osm,0.71,false,true,
LOC-02873,BRANCH,BNK-013,MH-MSB,Hdfc Bank – Mumbai Suburban,19.052835,72.824301,urban,osm,0.85,false,true,
LOC-02874,ATM,BNK-013,MH-MSB,Hdfc Bank – Mumbai Suburban,19.052797,72.824298,urban,osm,0.79,true,true,
LOC-02875,BRANCH,BNK-005,MH-MSB,Union Bank Of India – Mumbai Suburban,19.052619,72.824276,urban,osm,0.86,false,true,
LOC-02876,BRANCH,BNK-014,MH-MSB,Icici Bank – Mumbai Suburban,19.051754,72.824344,urban,osm,0.86,false,true,
LOC-02877,BRANCH,BNK-031,MH-MSB,Dcb Bank – Mumbai Suburban,19.052335,72.823928,urban,osm,0.58,false,true,
LOC-02878,ATM,BNK-014,MH-MSB,ATM – Mumbai Suburban,19.051130,72.827551,urban,osm,0.61,true,true,
LOC-02879,ATM,BNK-016,MH-MSB,Kotak Mahindra Bank – Mumbai Suburban,19.050542,72.826807,semi_urban,osm,0.51,true,true,
LOC-02880,BRANCH,BNK-005,MH-MSB,Union Bank Of India – Mumbai,19.051361,72.825081,urban,osm,0.85,false,true,
LOC-02881,BRANCH,BNK-001,MH-MSB,State Bank Of India – Mumbai Suburban,19.054936,72.827885,urban,osm,0.86,false,true,
LOC-02882,BRANCH,BNK-003,MH-MSB,Bank Of Baroda – Mumbai Suburban,19.054552,72.827148,urban,osm,0.73,false,true,
LOC-02883,ATM,BNK-014,MH-MSB,Standard Chartered – Mumbai Suburban,19.055186,72.829838,semi_urban,osm,0.53,true,true,
LOC-02884,BRANCH,BNK-013,MH-MSB,Citizen Credit Co-Operative Bank – Mumbai Suburban,19.055838,72.831958,semi_urban,osm,0.44,false,true,
LOC-02885,BRANCH,BNK-015,MH-MSB,Axis Bank – Mumbai Suburban,19.055653,72.832211,urban,osm,0.82,false,true,
LOC-02886,BRANCH,BNK-006,MH-MSB,Bank Of India – Mumbai Suburban,19.055638,72.832092,urban,osm,0.6,false,true,
LOC-02887,BRANCH,BNK-005,MH-MSB,"Union Bank Of India – Bandra, Mumbai",19.055554,72.831638,urban,osm,0.73,false,true,
LOC-02888,ATM,BNK-015,MH-MSB,Axis Bank – Mumbai Suburban,19.051802,72.829404,urban,osm,0.75,true,true,
LOC-02889,ATM,BNK-014,MH-MSB,Icici Bank – Mumbai Suburban,19.051383,72.828884,semi_urban,osm,0.61,true,true,
LOC-02890,ATM,BNK-015,MH-MSB,Axis Bank – Mumbai Suburban,19.051828,72.829465,urban,osm,0.8,true,true,
LOC-02891,ATM,BNK-023,MH-MSB,Idbi Bank – Mumbai Suburban,19.048043,72.825220,semi_urban,osm,0.51,true,true,
LOC-02892,BRANCH,BNK-023,MH-MSB,Idbi Bank – Mumbai Suburban,19.047990,72.825201,semi_urban,osm,0.45,false,true,
LOC-02893,ATM,BNK-006,MH-MSB,Bank Of India – Mumbai Suburban,19.048166,72.826061,urban,osm,0.61,true,true,
LOC-02894,BRANCH,BNK-006,MH-MSB,Bank Of India – Mumbai,19.048258,72.826069,urban,osm,0.61,false,true,
LOC-02895,BRANCH,BNK-020,MH-MSB,Federal Bank – Mumbai Suburban,19.048582,72.826046,urban,osm,0.61,false,true,
LOC-02896,BRANCH,BNK-017,MH-MCT,Yes Bank – Mumbai City,19.030430,72.838361,urban,osm,0.63,false,true,
LOC-02897,BRANCH,BNK-019,MH-MCT,Indusind Bank – Mumbai City,19.033318,72.838481,urban,osm,0.65,false,true,
LOC-02898,BRANCH,BNK-009,MH-MCT,Indian Overseas Bank – Mumbai City,19.036832,72.842519,urban,osm,0.68,false,true,
LOC-02899,BRANCH,BNK-014,MH-MCT,Icici Bank – Mumbai City,19.036960,72.842517,urban,osm,0.81,false,true,
LOC-02900,BRANCH,BNK-018,MH-MCT,Idfc First Bank – Mumbai City,19.040499,72.841432,urban,osm,0.67,false,true,
LOC-02901,BRANCH,BNK-015,MH-MCT,Axis Bank – Mumbai City,19.039573,72.841873,urban,osm,0.87,false,true,
LOC-02902,BRANCH,BNK-007,MH-MCT,Indian Bank – Mumbai City,19.039795,72.845463,urban,osm,0.72,false,true,
LOC-02903,BRANCH,BNK-006,MH-MCT,Bank Of India – Mumbai City,19.030098,72.841636,urban,osm,0.71,false,true,
LOC-02904,BRANCH,BNK-023,MH-MCT,Idbi Bank – Mumbai City,19.030583,72.841621,urban,osm,0.58,false,true,
LOC-02905,BRANCH,BNK-005,MH-MCT,Union Bank Of India – Mumbai City,19.031671,72.840691,semi_urban,osm,0.62,false,true,
LOC-02906,BRANCH,BNK-003,MH-MCT,Bank Of Baroda – mumbai,19.028724,72.841281,semi_urban,osm,0.59,false,true,
LOC-02907,BRANCH,BNK-013,MH-MCT,Hdfc Bank – Mumbai City,19.029749,72.841533,urban,osm,0.83,false,true,
LOC-02908,ATM,BNK-013,MH-MCT,Hdfc Bank – Mumbai City,19.029720,72.841486,urban,osm,0.86,true,true,
LOC-02909,BRANCH,BNK-001,MH-MCT,State Bank Of India – Mumbai City,19.032305,72.854053,urban,osm,0.82,false,true,
LOC-02910,ATM,BNK-001,MH-MCT,ATM – Mumbai City,19.032281,72.854027,urban,osm,0.73,true,true,
LOC-02911,BRANCH,BNK-015,MH-MCT,Punjab & Maharashtra Co-Operative Bank – Mumbai City,19.035453,72.861014,urban,osm,0.59,false,true,
LOC-02912,BRANCH,BNK-027,MH-MCT,Karnataka Bank – Mumbai City,19.035845,72.861401,urban,osm,0.64,false,true,
LOC-02913,BRANCH,BNK-002,MH-MCT,Apna Sarkari Bank Ltd. – Mumbai City,19.042632,72.856551,urban,osm,0.62,false,true,
LOC-02914,ATM,BNK-001,MH-MSB,Hitachi Money Spot Atm – Mumbai Suburban,19.054701,72.840202,urban,osm,0.71,true,true,
LOC-02915,ATM,BNK-051,MH-MSB,Saraswat Bank – Mumbai Suburban,19.055519,72.837188,urban,osm,0.72,true,true,
LOC-02916,BRANCH,BNK-051,MH-MSB,Saraswat Bank – Mumbai Suburban,19.055589,72.837155,urban,osm,0.64,false,true,
LOC-02917,ATM,BNK-052,MH-MSB,Cosmos Bank – Mumbai Suburban,19.056416,72.834085,urban,osm,0.67,true,true,
LOC-02918,BRANCH,BNK-052,MH-MSB,Cosmos Bank – Mumbai Suburban,19.056373,72.834102,urban,osm,0.66,false,true,
LOC-02919,ATM,BNK-013,MH-MSB,Hdfc Bank – Mumbai Suburban,19.056254,72.834569,urban,osm,0.85,true,true,
LOC-02920,BRANCH,BNK-011,MH-MSB,The Municipal Co-Op Bank – Mumbai Suburban,19.056754,72.833852,urban,osm,0.62,false,true,
LOC-02921,BRANCH,BNK-001,MH-MSB,Svc Cooperative Bank – Mumbai Suburban,19.058767,72.832924,urban,osm,0.7,false,true,
LOC-02922,BRANCH,BNK-017,MH-MSB,"Yes Bank – Bandra, Mumbai",19.059568,72.832730,urban,osm,0.61,false,true,
LOC-02923,BRANCH,BNK-015,MH-MSB,Standard Chartered – Mumbai Suburban,19.058688,72.834269,urban,osm,0.73,false,true,
LOC-02924,BRANCH,BNK-022,MH-MSB,Bandhan Bank – Mumbai Suburban,19.059217,72.834477,urban,osm,0.58,false,true,
LOC-02925,BRANCH,BNK-005,MH-MSB,"Union Bank Of India – Bandra, Mumbai",19.059448,72.835234,urban,osm,0.79,false,true,
LOC-02926,BRANCH,BNK-001,MH-MSB,"State Bank Of India – Bandra, Mumbai",19.059109,72.835927,urban,osm,0.87,false,true,
LOC-02927,BRANCH,BNK-003,MH-MSB,"Bank Of Baroda – Bandra, Mumbai",19.059684,72.836424,urban,osm,0.77,false,true,
